Date	NAVPS	Year To Date Return(%)	Change from Previous Day (%)
2014-02-11	4.0681	3.05	0.97
2014-02-12	4.0721	3.15	0.1
2014-02-12	4.0721	3.15	0
2014-02-13	4.0652	2.97	-0.17
2014-02-14	4.0722	3.15	0.17
2014-02-17	4.1047	3.97	0.8
2014-02-18	4.1195	4.35	0.36
2014-02-19	4.1802	5.89	1.47
2014-02-20	4.2153	6.78	0.84
2014-02-21	4.1888	6.1	-0.63
2014-02-21	4.1977	6.33	0.21
2014-02-24	4.1817	5.92	-0.38
2014-02-25	4.1814	5.92	-0.01
2014-02-26	4.1977	6.33	0.39
2014-02-27	4.2169	6.82	0.46
2014-02-28	4.2579	7.86	0.97
2014-03-03	4.2484	7.61	-0.22
2014-03-04	4.2413	7.43	-0.17
2014-03-05	4.2791	8.39	0.89
2014-03-06	4.3161	9.33	0.86
2014-03-07	4.2944	8.78	-0.5
2014-03-10	4.2972	8.85	0.07
2014-03-11	4.3225	9.49	0.59
2014-03-12	4.2823	8.47	-0.93
2014-03-13	4.2625	7.97	-0.46
2014-03-14	4.239	7.38	-0.55
2014-03-17	4.2738	8.26	0.82
2014-03-18	4.3178	9.37	1.41
2014-03-19	4.3134	9.26	-0.1
2014-03-20	4.2959	8.82	-0.41
2014-03-21	4.2468	7.57	-1.14
2014-03-24	4.2841	8.52	0.88
2014-03-25	4.244	7.5	-0.94
2014-03-26	4.2508	7.68	0.16
2014-03-27	4.2315	7.19	-0.45
2014-03-28	4.2578	7.85	0.62
2014-03-31	4.2999	8.92	0.99
2014-04-01	4.3534	10.27	1.24
2014-04-02	4.3984	11.41	1.03
2014-04-03	4.3986	11.42	0
2014-04-04	4.3835	11.04	-0.34
2014-04-07	4.4168	11.88	0.76
2014-04-08	4.4008	11.47	-0.36
2014-04-10	4.4334	12.3	0.74
2014-04-11	4.4078	11.65	-0.58
2014-04-14	4.4027	11.52	-0.12
2014-04-15	4.423	12.04	0.46
2014-04-16	4.4547	12.84	0.72
2014-04-21	4.5149	14.36	1.35
2014-04-22	4.5256	14.64	0.24
2014-04-23	4.518	14.44	-0.17
2014-04-24	4.4956	13.88	-0.5
2014-04-25	4.4681	13.18	-0.61
2014-04-28	4.4171	11.89	-1.14
2014-04-28	4.4171	11.89	0
2014-04-29	4.4366	12.38	0.44
2014-04-30	4.4815	13.52	1.01
2014-05-02	4.5053	14.12	0.53
2014-05-05	4.5204	14.5	0.34
2014-05-06	4.5205	14.51	0
2014-05-07	4.5085	14.2	-0.27
2014-05-08	4.5182	14.45	0.22
2014-05-09	4.5676	15.7	1.09
2014-05-12	4.5499	15.25	-0.39
2014-05-13	4.5754	15.9	0.56
2014-05-14	4.5917	16.31	0.36
2014-05-15	4.5739	15.86	-0.39
2014-05-16	4.5551	15.38	-0.41
2014-05-19	4.5865	16.18	0.69
2014-05-20	4.5933	16.35	0.15
2014-05-21	4.5199	14.49	-1.6
2014-05-22	4.5617	15.55	0.92
2014-05-23	4.5496	15.24	-0.27
2014-05-26	4.5386	14.97	-0.24
2014-05-27	4.5401	15	0.03
2014-05-28	4.5443	15.11	0.09
2014-05-29	4.4775	13.42	-1.47
2014-05-30	4.4579	12.92	-0.44
2014-06-02	4.496	13.89	0.85
2014-06-03	4.5508	15.27	1.22
2014-06-04	4.5291	14.72	-0.48
2014-06-05	4.532	14.8	0.06
2014-06-06	4.526	14.65	-0.13
2014-06-09	4.5494	15.24	0.52
2014-06-10	4.5349	14.87	-0.32
2014-06-11	4.5527	15.32	0.39
2014-06-13	4.5391	14.98	-0.3
2014-06-16	4.5235	14.58	-0.34
2014-06-17	4.4895	13.72	0
2014-06-17	4.4895	13.72	-0.75
2014-06-18	4.4882	13.69	-0.03
2014-06-19	4.4863	13.64	-0.04
2014-06-20	4.5067	14.16	0.45
2014-06-23	4.5255	14.63	0.42
2014-06-24	4.5461	15.16	0.46
2014-06-25	4.572	15.81	0.57
2014-06-26	4.6108	16.79	0.85
2014-06-27	4.5778	15.96	-0.72
2014-06-30	4.5784	15.97	0.01
2014-07-01	4.567	15.68	-0.25
2014-07-02	4.5821	16.07	0.33
2014-07-03	4.6131	16.85	0.68
2014-07-04	4.6528	17.86	0.86
2014-07-07	4.6769	18.47	0.52
2014-07-08	4.6448	17.66	-0.69
2014-07-09	4.619	17	-0.56
2014-07-10	4.64	17.53	0.45
2014-07-11	4.6168	16.95	-0.5
2014-07-14	4.5726	15.83	-0.96
2014-07-15	4.5745	15.87	0.04
2014-07-17	4.5958	16.41	0.47
2014-07-18	4.5864	16.18	-0.2
2014-07-21	4.5996	16.51	0.29
2014-07-22	4.5968	16.44	-0.06
2014-07-23	4.6113	16.81	0.32
2014-07-24	4.6092	16.75	-0.05
2014-07-25	4.609	16.75	0
2014-07-28	4.5846	16.13	-0.53
2014-07-30	4.5954	16.4	0.24
2014-07-31	4.5936	16.36	-0.04
2014-08-01	4.6119	16.82	0.4
2014-08-04	4.6772	18.48	1.42
2014-08-05	4.6617	18.08	-0.33
2014-08-06	4.6458	17.68	-0.34
2014-08-07	4.6492	17.77	0.07
2014-08-08	4.6015	16.56	-1.03
2014-08-11	4.6491	17.76	1.03
2014-08-12	4.6656	18.18	0.35
2014-08-13	4.6673	18.23	0.04
2014-08-14	4.715	19.43	1.02
2014-08-15	4.6819	18.6	-0.7
2014-08-18	4.6937	18.89	0.25
2014-08-19	4.7296	19.8	0.76
2014-08-20	4.7385	20.03	0.19
2014-08-22	4.7725	20.89	0.72
2014-08-26	4.7804	21.09	0.17
2014-08-27	4.7892	21.31	0.18
2014-08-28	4.7512	20.35	-0.79
2014-08-29	4.7193	19.54	-0.67
2014-09-01	4.739	20.04	0.42
2014-09-02	4.7535	20.41	0.31
2014-09-03	4.8188	22.06	1.37
2014-09-04	4.8174	22.03	-0.03
2014-09-05	4.8545	22.97	0.77
2014-09-08	4.8888	23.84	0.71
2014-09-09	4.8497	22.85	-0.8
2014-09-10	4.8237	22.19	-0.54
2014-09-11	4.8168	22.01	-0.14
2014-09-12	4.8171	22.02	0.01
2014-09-15	4.7909	21.36	-0.54
2014-09-16	4.8026	21.65	0.24
2014-09-17	4.8351	22.48	0.68
2014-09-18	4.8696	23.35	0.71
2014-09-22	4.8639	23.21	-0.12
2014-09-23	4.8583	23.06	-0.12
2014-09-24	4.9106	24.39	1.08
2014-09-25	4.8721	23.41	-0.78
2014-09-26	4.8514	22.89	-0.42
2014-09-29	4.8537	22.95	0.05
2014-09-30	4.8639	23.21	0.21
2014-10-01	4.8542	22.96	-0.2
2014-10-02	4.8087	21.81	-0.94
2014-10-03	4.8403	22.61	0.66
2014-10-07	4.8346	22.46	-0.12
2014-10-08	4.7999	21.58	-0.72
2014-10-09	4.81	21.84	0.21
2014-10-10	4.7875	21.27	-0.47
2014-10-13	4.6616	18.08	-2.63
2014-10-14	4.5809	16.04	-1.73
2014-10-15	4.6763	18.45	2.08
2014-10-16	4.7004	19.06	0.52
2014-10-17	4.6847	18.67	-0.33
2014-10-20	4.7177	19.5	0.7
2014-10-21	4.7244	19.67	0.14
2014-10-22	4.7782	21.03	1.14
2014-10-23	4.7541	20.42	-0.5
2014-10-24	4.7457	20.21	-0.18
2014-10-27	4.7455	20.21	0
2014-10-28	4.7221	19.61	-0.49
2014-10-29	4.739	20.04	0.36
2014-10-30	4.7886	21.3	1.05
2014-10-31	4.8166	22.01	0.58
2014-11-03	4.8775	23.55	1.26
2014-11-04	4.8197	22.09	-1.19
2014-11-05	4.8108	21.86	-0.18
2014-11-06	4.8277	22.29	0.35
2014-11-07	4.808	21.79	-0.41
2014-11-10	4.7988	21.56	-0.19
2014-11-11	4.8065	21.75	0.16
2014-11-12	4.8245	22.21	0.37
2014-11-13	4.8024	21.65	-0.46
2014-11-14	4.8137	21.93	0.24
2014-11-17	4.8211	22.12	0.15
2014-11-18	4.8494	22.84	0.59
2014-11-19	4.8455	22.74	-0.08
2014-11-20	4.8458	22.75	0.01
2014-11-21	4.8498	22.85	0.08
2014-11-24	4.8808	23.63	0.64
2014-11-25	4.8562	23.01	-0.5
2014-11-26	4.8999	24.12	0.9
2014-11-27	4.8431	22.68	-1.16
2014-11-28	4.8611	23.13	0.37
2014-12-01	4.8848	23.73	0.49
2014-12-02	4.8919	23.91	0.15
2014-12-03	4.9026	24.19	0.22
2014-12-04	4.8648	23.23	-0.77
2014-12-05	4.8206	22.11	-0.91
2014-12-09	4.7906	21.35	-0.62
2014-12-10	4.785	21.21	-0.12
2014-12-11	4.7206	19.58	-1.35
2014-12-12	4.816	21.99	2.02
2014-12-15	4.8479	22.8	0.66
2014-12-16	4.7752	20.96	-1.5
2014-12-17	4.653	17.86	-2.56
2014-12-18	4.692	18.85	0.84
2014-12-19	4.753	20.4	1.3
2014-12-22	4.7601	20.58	0.15
2014-12-23	4.7896	21.32	0.62
2014-12-29	4.8158	21.99	0.55
2015-01-05	4.8438	0.58	0.58
2015-01-06	4.8446	0.6	0.02
2015-01-07	4.8643	1.01	0.41
2015-01-08	4.9002	1.75	0.74
2015-01-09	4.9217	2.2	0.44
2015-01-12	4.8916	1.57	-0.61
2015-01-13	4.9168	2.1	0.52
2015-01-14	4.9737	3.28	1.16
2015-01-19	4.9674	3.15	-0.13
2015-01-20	4.947	2.72	-0.41
2015-01-21	4.9599	2.99	0.26
2015-01-22	4.922	2.21	-0.76
2015-01-23	5.0037	3.9	1.66
2015-01-26	5.027	4.39	0.47
2015-01-27	5.0548	4.96	0.55
2015-01-28	5.0733	5.35	0.37
2015-01-29	5.0468	4.8	-0.52
2015-01-30	5.0917	5.73	0.89
2015-02-02	5.0535	4.94	-0.75
2015-02-03	5.0417	4.69	-0.23
2015-02-04	5.105	6.01	1.26
2015-02-05	5.078	5.44	-0.53
2015-02-06	5.1116	6.14	0.66
2015-02-09	5.1443	6.82	0.64
2015-02-10	5.1071	6.05	-0.72
2015-02-11	5.0843	5.58	-0.45
2015-02-12	5.1014	5.93	0.34
2015-02-13	5.1394	6.72	0.74
2015-02-16	5.1452	6.84	0.11
2015-02-17	5.1503	6.95	0.1
2015-02-18	5.1582	7.11	0.15
2015-02-20	5.1721	7.4	0.27
2015-02-23	5.1755	7.47	0.07
2015-02-24	5.1809	7.58	0.1
2015-02-25	5.1864	7.7	0.11
2015-02-26	5.1345	6.62	-1
2015-02-27	5.1126	6.16	-0.43
2015-03-02	5.1391	6.71	0.52
2015-03-03	5.1426	6.79	0.07
2015-03-04	5.1873	7.71	0.87
2015-03-05	5.1687	7.33	-0.36
2015-03-06	5.1955	7.88	0.52
2015-03-09	5.1687	7.33	-0.52
2015-03-10	5.1735	7.43	0.09
2015-03-11	5.1495	6.93	-0.46
2015-03-12	5.1936	7.85	0.86
2015-03-13	5.173	7.42	-0.4
2015-03-16	5.1238	6.4	-0.95
2015-03-17	5.1609	7.17	0.72
2015-03-18	5.1418	6.77	-0.37
2015-03-19	5.1743	7.44	0.63
2015-03-20	5.1779	7.52	0.07
2015-03-23	5.1929	7.83	0.29
2015-03-24	5.1855	7.68	-0.14
2015-03-25	5.1901	7.77	0.09
2015-03-26	5.2118	8.22	0.42
2015-03-27	5.2144	8.28	0.05
2015-03-30	5.2266	8.53	0.23
2015-03-31	5.2527	9.07	0.5
2015-04-01	5.286	9.76	0.63
2015-04-06	5.3235	10.54	0.71
2015-04-07	5.3514	11.12	0.52
2015-04-08	5.3215	10.5	-0.56
2015-04-10	5.3676	11.46	0.87
2015-04-13	5.3325	10.73	-0.65
2015-04-14	5.3221	10.51	-0.2
2015-04-15	5.2273	8.54	-1.78
2015-04-16	5.257	9.16	0.57
2015-04-17	5.2553	9.13	-0.03
2015-04-20	5.2032	8.04	-0.99
2015-04-21	5.1913	7.8	-0.23
2015-04-22	5.1824	7.61	-0.17
2015-04-23	5.2189	8.37	0.7
2015-04-24	5.2494	9	0.58
2015-04-27	5.2554	9.13	0.11
2015-04-28	5.2118	8.22	-0.83
2015-04-29	5.1735	7.43	-0.73
2015-04-30	5.1046	6	-1.33
2015-05-04	5.1687	7.33	1.26
2015-05-05	5.2322	8.65	1.23
2015-05-06	5.2038	8.06	-0.54
2015-05-07	5.1676	7.31	-0.7
2015-05-08	5.1342	6.61	-0.65
2015-05-11	5.1516	6.97	0.34
2015-05-12	5.1617	7.18	0.2
2015-05-13	5.1702	7.36	0.16
2015-05-14	5.1846	7.66	0.28
2015-05-15	5.2161	8.31	0.61
2015-05-18	5.2332	8.67	0.33
2015-05-19	5.2081	8.15	-0.48
2015-05-20	5.2147	8.28	0.13
2015-05-21	5.1861	7.69	-0.55
2015-05-22	5.1621	7.19	-0.46
2015-05-25	5.1308	6.54	-0.61
2015-05-26	5.1125	6.16	-0.36
2015-05-27	5.0312	4.47	-1.59
2015-05-28	4.9726	3.26	-1.16
2015-05-29	5.0167	4.17	0.89
2015-06-01	5.0699	5.28	1.06
2015-06-02	4.9997	3.82	-1.38
2015-06-03	5.0056	3.94	0.12
2015-06-04	4.9988	3.8	-0.14
2015-06-05	4.9819	3.45	-0.34
2015-06-08	4.9563	2.92	-0.51
2015-06-09	4.8558	0.83	-2.03
2015-06-10	4.8934	1.61	0.77
2015-06-11	4.9674	3.15	1.51
2015-06-15	4.9364	2.5	-0.62
2015-06-16	4.9663	3.13	0.61
2015-06-17	4.9855	3.52	0.39
2015-06-18	5.0296	4.44	0.88
2015-06-19	5.0255	4.35	-0.08
2015-06-22	5.0305	4.46	0.1
2015-06-23	4.9943	3.71	-0.72
2015-06-24	5.0519	4.9	1.15
2015-06-25	5.0129	4.09	-0.77
2015-06-26	5.0389	4.63	0.52
2015-06-29	5.0038	3.9	-0.7
2015-06-30	5.0025	3.88	-0.03
2015-07-01	5.0089	4.01	0.13
2015-07-02	5.0106	4.05	0.03
2015-07-03	4.9832	3.48	-0.55
2015-07-06	4.9331	2.44	-1.01
2015-07-07	4.9251	2.27	-0.16
2015-07-08	4.8752	1.23	-1.01
2015-07-09	4.8861	1.46	0.22
2015-07-10	4.8952	1.65	0.19
2015-07-13	4.9596	2.99	1.32
2015-07-14	4.986	3.53	0.53
2015-07-15	4.9985	3.79	0.25
2015-07-16	5.0347	4.55	0.72
2015-07-20	4.9861	3.54	-0.97
2015-07-21	5.0404	4.66	1.09
2015-07-22	5.045	4.76	0.09
2015-07-23	5.0558	4.98	0.21
2015-07-24	5.0632	5.14	0.15
2015-07-27	4.9884	3.58	-1.48
2015-07-28	4.9454	2.69	-0.86
2015-07-29	4.9476	2.74	0.04
2015-07-30	4.9646	3.09	0.34
2015-07-31	4.9896	3.61	0.5
2015-08-03	5.0035	3.9	0.28
2015-08-04	5.0189	4.22	0.31
2015-08-05	5.0613	5.1	0.84
2015-08-06	5.0156	4.15	-0.9
2015-08-07	4.9795	3.4	-0.72
2015-08-10	4.9796	3.4	0
2015-08-11	5.0019	3.86	0.45
2015-08-12	4.9555	2.9	-0.93
2015-08-13	4.9204	2.17	-0.71
2015-08-14	4.9005	1.76	-0.4
2015-08-17	4.8551	0.82	-0.93
2015-08-18	4.8527	0.77	-0.05
2015-08-19	4.8596	0.91	0.14
2015-08-20	4.8196	0.08	-0.82
2015-08-24	4.5287	-5.96	-6.04
2015-08-25	4.5535	-5.45	0.55
2015-08-26	4.5794	-4.91	0.57
2015-08-27	4.6785	-2.85	2.16
2015-08-28	4.7267	-1.85	1.03
2015-09-01	4.7174	-2.04	-0.2
2015-09-02	4.7081	-2.24	-0.2
2015-09-03	4.7242	-1.9	0.34
2015-09-04	4.6942	-2.53	-0.64
2015-09-07	4.6154	-4.16	-1.68
2015-09-08	4.5928	-4.63	-0.49
2015-09-09	4.6248	-3.97	0.7
2015-09-10	4.5937	-4.61	-0.67
2015-09-11	4.6047	-4.38	0.24
2015-09-14	4.7045	-2.31	2.17
2015-09-15	4.7166	-2.06	0.26
2015-09-16	4.7186	-2.02	0.04
2015-09-17	4.7374	-1.63	0.4
2015-09-18	4.7436	-1.5	0.13
2015-09-21	4.7179	-2.03	-0.54
2015-09-22	4.6917	-2.58	-0.56
2015-09-23	4.613	-4.21	-1.68
2015-09-24	4.6069	-4.34	-0.13
2015-09-28	4.5416	-5.69	-1.42
2015-09-29	4.5688	-5.13	0.6
2015-09-30	4.5903	-4.68	0.47
2015-10-01	4.588	-4.73	-0.05
2015-10-02	4.5622	-5.27	-0.56
2015-10-05	4.6321	-3.81	1.53
2015-10-06	4.6912	-2.59	1.28
2015-10-07	4.7246	-1.89	0.71
2015-10-08	4.7231	-1.92	-0.03
2015-10-09	4.7432	-1.51	0.43
2015-10-12	4.7497	-1.37	0.14
2015-10-13	4.6631	-3.17	-1.82
2015-10-14	4.6069	-4.34	-1.21
2015-10-15	4.6826	-2.77	1.64
2015-10-16	4.6889	-2.64	0.13
2015-10-19	4.6876	-2.66	-0.03
2015-10-20	4.6901	-2.61	0.05
2015-10-21	4.71	-2.2	0.42
2015-10-22	4.7255	-1.88	0.33
2015-10-23	4.8001	-0.33	1.58
2015-10-26	4.8548	0.81	1.14
2015-10-27	4.8554	0.82	0.01
2015-10-28	4.8321	0.34	-0.48
2015-10-29	4.7688	-0.98	-1.31
2015-10-30	4.7339	-1.7	-0.73
2015-11-02	4.7738	-0.87	0.84
2015-11-03	4.781	-0.72	0.15
2015-11-04	4.7746	-0.86	-0.13
2015-11-05	4.7249	-1.89	-1.04
2015-11-06	4.722	-1.95	-0.06
2015-11-09	4.691	-2.59	-0.66
2015-11-10	4.6466	-3.51	-0.95
2015-11-11	4.636	-3.73	-0.23
2015-11-12	4.5892	-4.71	-1.01
2015-11-13	4.5815	-4.87	-0.17
